email_opens,website_visits,brochure_downloads,contact_attempts,home_age,home_size_sqft,current_heating_age,estimated_income,credit_score,heating_degree_days,electricity_rate,referral,previous_customer,homeowner,time_in_home,converted,conversion_probability,predicted_conversion,lead_priority
6,5,5,4,33,3881,14,80827,666,6010,0.1787261318775876,1,0,1,17,1,0.9999121529614905,1,High
11,6,4,5,34,1584,22,145441,733,5583,0.1623737007140765,0,0,1,17,1,0.9999115952393797,1,High
9,7,4,7,38,1958,19,81310,670,5151,0.1608907842900599,0,0,1,16,1,0.9999115952393797,1,High
10,5,4,4,27,3756,24,147960,707,4921,0.1307070771350764,0,0,1,12,1,0.9999115952393797,1,High
11,8,4,7,36,1590,22,112418,671,5745,0.2193871529346971,0,1,1,19,1,0.9999115952393797,1,High
7,8,3,6,44,1604,26,133474,695,5870,0.142865736844426,0,0,1,15,1,0.9999115952393797,1,High
6,5,6,4,48,1609,28,148648,733,4588,0.1517902575879589,0,0,1,11,1,0.9999115952393797,1,High
10,5,3,4,30,1814,27,134628,685,6295,0.1352979466438888,0,0,1,14,1,0.9999115952393797,1,High
6,6,3,4,22,2688,21,74810,734,4372,0.2462825489084226,0,0,1,17,1,0.9999115952393797,1,High
9,9,3,6,44,3245,23,121686,709,5627,0.1523053025752955,0,0,1,9,1,0.9999115952393797,1,High
10,8,6,5,27,1755,18,114122,703,5135,0.2405243817515955,0,0,1,16,1,0.9999115952393797,1,High
10,3,4,5,28,2933,14,125063,845,6747,0.1348858055409675,1,0,1,9,1,0.9999114513559786,1,High
9,3,5,4,38,2304,14,144651,753,5773,0.2353376565349224,1,0,1,16,1,0.9999114513559786,1,High
9,4,4,5,18,3836,24,106163,831,5438,0.2021966799728931,0,0,1,12,1,0.9999108936338678,1,High
11,4,3,6,37,2252,26,71075,821,5916,0.1764143613396913,0,0,1,12,1,0.9999108936338678,1,High
7,4,3,5,36,3328,27,126299,767,4973,0.2129807909527423,0,0,1,16,1,0.9999108936338678,1,High
10,8,2,6,31,3191,17,69449,825,4077,0.2413888888924194,1,0,1,15,1,0.9999091797328571,1,High
10,4,3,5,20,2231,23,67025,795,3835,0.1665193506233993,0,1,1,13,1,0.999908765195961,1,High
8,7,2,4,31,2038,28,86378,713,6062,0.1470513379305143,1,0,1,15,1,0.9999076677782832,1,High
7,7,2,4,42,2567,28,88325,679,5369,0.142143112468083,1,0,1,13,1,0.9999076677782832,1,High
7,8,2,4,43,3691,23,77040,713,4882,0.176944375370694,1,0,1,11,1,0.9999076677782832,1,High
7,4,2,6,28,2741,29,76035,829,5838,0.1748509819951313,1,0,1,8,1,0.9999069661727714,1,High
10,4,3,5,26,2332,15,65744,758,4457,0.1831266609557217,0,0,1,13,1,0.9999066893254678,1,High
7,4,3,7,18,3232,25,69429,695,3404,0.1768846808975677,1,1,1,8,1,0.999906107484984,1,High
8,9,4,5,39,2576,28,104312,682,3798,0.1722752601342344,0,0,1,19,1,0.9999060023982164,1,High
8,6,5,4,44,2409,21,84587,666,3487,0.1664437393891367,0,0,1,13,1,0.9999060023982164,1,High
8,12,3,4,17,3462,27,68802,722,3546,0.1649967102093064,0,0,1,12,1,0.9999060023982164,1,High
8,5,3,6,49,1944,26,90027,698,5909,0.244901471693307,1,1,1,7,1,0.9999052210131105,1,High
6,7,3,6,45,2926,14,70588,836,5880,0.2260843552992689,1,0,1,8,1,0.9999049720429418,1,High
9,8,4,3,46,3432,24,84717,783,4679,0.1444417245506206,1,1,1,14,1,0.9999046287033803,1,High
17,7,3,3,36,2750,28,84561,763,6255,0.1231754947822823,1,0,1,7,1,0.9999046287033803,1,High
12,7,4,3,46,2829,29,81711,784,4867,0.216763789566821,1,0,1,15,1,0.9999046287033803,1,High
11,5,3,4,42,1732,22,71955,802,6102,0.2213542667472357,0,0,1,10,1,0.999904414320831,1,High
8,12,6,5,39,1676,24,125250,776,6420,0.2366898210845101,0,1,1,13,1,0.999904414320831,1,High
10,6,4,7,37,3705,20,136819,824,6730,0.2485390779057615,0,0,1,11,1,0.999904414320831,1,High
7,6,3,7,21,2187,25,137870,830,5666,0.2256396430814623,0,0,1,13,1,0.999904414320831,1,High
11,10,4,6,29,2730,15,84031,672,5934,0.1444039127399927,0,0,1,14,1,0.9999039265277232,1,High
9,3,4,7,29,3043,29,101876,714,5140,0.1442554051341062,0,0,1,18,1,0.9999037888381307,1,High
9,6,3,2,25,3066,18,141365,782,6492,0.1817744579375147,0,1,1,19,1,0.9999030544355405,1,High
12,8,4,3,29,3032,27,64650,742,4249,0.1851062156021992,1,0,1,14,1,0.9999025002654734,1,High
15,7,2,4,18,1924,29,94750,838,6632,0.242095666267349,1,1,1,14,1,0.9999004868597346,1,High
9,7,3,5,22,2229,22,140488,797,5555,0.1624414548764206,0,0,1,4,1,0.9999001815165982,1,High
10,6,2,4,25,3211,16,93092,713,4529,0.1575931730013376,1,0,1,18,1,0.9998999990666267,1,High
8,9,3,3,34,3198,20,72135,787,3508,0.1237956778625325,1,1,1,18,1,0.9998990358622168,1,High
19,6,3,3,31,3679,28,98723,828,3600,0.1503091494703512,1,0,1,9,1,0.9998990358622168,1,High
6,9,3,3,23,3769,19,69743,763,3775,0.2220978749845659,1,0,1,16,1,0.9998990358622168,1,High
7,9,4,3,49,1874,20,96788,771,4053,0.1780345371322056,1,1,1,14,1,0.9998990358622168,1,High
12,4,3,6,30,3333,20,87087,679,3793,0.2033292350964002,0,1,1,11,1,0.9998981959969673,1,High
7,10,3,3,19,1856,23,80129,710,5518,0.133924626990966,1,1,1,17,1,0.9998975239076431,1,High
10,6,3,3,34,3673,25,84346,733,6514,0.1844770706700563,1,0,1,16,1,0.9998975239076431,1,High
7,5,6,3,28,2539,18,92769,659,5481,0.1603401026735911,1,0,1,11,1,0.9998975239076431,1,High
11,9,4,3,49,2154,17,87039,678,4470,0.1524378414861998,1,0,1,11,1,0.9998975239076431,1,High
8,8,4,2,42,2894,27,94890,755,3135,0.1259416272030163,0,0,1,13,1,0.9998974615943772,1,High
9,3,5,3,42,2826,22,76184,767,4836,0.1425524096545744,1,0,1,17,1,0.9998968223021312,1,High
6,4,4,3,40,2665,17,85185,785,5531,0.2377737494953037,1,1,1,16,1,0.9998968223021312,1,High
8,5,8,3,34,2538,14,112357,770,5366,0.2415851211356513,1,0,1,15,1,0.9998962692514805,1,High
9,6,4,3,41,2740,13,147714,765,4863,0.2487249722114022,1,1,1,16,1,0.9998962692514805,1,High
7,11,3,3,27,3333,14,115612,772,6391,0.2239599420603628,1,0,1,15,1,0.9998962692514805,1,High
10,4,3,6,32,2084,15,71697,712,4476,0.1451299462419126,0,1,1,17,1,0.9998961201264741,1,High
9,7,4,2,49,2739,28,142215,694,5542,0.234173629887089,0,0,1,11,1,0.9998959496398033,1,High
11,7,3,3,37,2395,28,132516,757,4674,0.2296858524328741,0,0,1,18,1,0.9998957115293697,1,High
8,7,7,3,28,1875,29,115619,795,4981,0.1965841094812163,0,1,1,17,1,0.9998957115293697,1,High
10,5,4,3,28,1939,20,126186,824,6717,0.1978792963435812,0,0,1,16,1,0.9998957115293697,1,High
8,6,6,4,45,2959,27,144463,741,4172,0.208718554624752,0,0,1,5,1,0.9998945886754349,1,High
11,5,5,5,37,3717,29,128422,682,4538,0.2163626521931432,0,0,1,7,1,0.9998930767208611,1,High
5,5,7,6,35,3978,15,102926,792,4963,0.1631197327175401,0,0,1,4,1,0.9998925128049417,1,High
12,4,5,5,28,2094,25,81832,751,4872,0.1679072955189895,0,0,1,6,1,0.9998923751153492,1,High
9,6,6,3,42,1970,15,83664,783,3650,0.2195061881768203,1,1,1,16,1,0.9998913671505605,1,High
12,5,4,3,39,3102,21,110248,675,3915,0.2180028507522887,1,1,1,7,1,0.9998909253804859,1,High
11,5,3,2,40,2323,19,82912,705,3117,0.1798925822752758,0,0,1,15,1,0.99989035679864,1,High
9,8,6,3,41,2381,25,122894,771,3324,0.1363999025174161,0,0,1,12,1,0.9998901186882064,1,High
6,8,1,3,47,2249,24,125836,737,6982,0.1390999935230788,1,1,1,16,1,0.9998899640269421,1,High
9,4,3,2,49,2292,28,65474,796,3488,0.2216592571164378,0,0,1,17,1,0.9998896551931281,1,High
7,4,3,6,45,1597,19,130162,690,5585,0.2465942409267898,0,1,1,12,1,0.9998895031238448,1,High
10,8,1,3,37,3044,14,122483,771,4776,0.1426063823985333,1,0,1,19,1,0.9998894001110229,1,High
11,4,4,2,31,3718,14,100142,678,6700,0.1488470599019684,1,1,1,11,1,0.9998887009606651,1,High
6,6,3,3,34,3648,24,138929,666,5120,0.2357307608334502,0,0,1,17,1,0.9998886067336327,1,High
6,3,3,3,40,2536,26,128487,769,6965,0.1546018416270198,0,0,1,9,1,0.9998879051281208,1,High
9,11,4,4,45,2282,27,113319,719,3219,0.1444764453566518,0,0,1,8,1,0.9998874838796978,1,High
6,6,9,3,46,3581,19,74489,811,3437,0.2204013909256331,1,1,1,14,1,0.9998847501479311,1,High
7,7,7,3,21,2689,16,98057,735,3644,0.1478532064646139,1,0,1,17,1,0.9998842623548234,1,High
5,6,3,3,32,3706,14,113158,687,3462,0.1825015843333847,1,0,1,15,1,0.99988357161458,1,High
14,7,1,5,40,3686,17,135113,806,5907,0.2032284266048676,0,0,1,18,1,0.9998830985111086,1,High
16,6,1,4,32,2412,18,122734,840,6228,0.194499185607201,0,1,1,18,1,0.9998830985111086,1,High
6,7,5,3,26,1833,29,146426,677,3465,0.2148488644005945,0,0,1,11,1,0.9998830138924693,1,High
6,7,1,3,33,3216,25,138671,833,5245,0.2397777623509374,1,0,1,13,1,0.9998827831083936,1,High
8,8,4,3,20,1898,15,96036,784,5082,0.2210512909658703,1,0,1,7,1,0.999882674277438,1,High
11,11,2,3,20,2127,14,102232,847,5896,0.2385375443256539,1,0,1,5,1,0.9998819835371947,1,High
8,5,3,6,17,2365,19,93368,774,3961,0.2353083190380315,0,0,1,8,1,0.9998803029611493,1,High
13,4,1,7,37,3396,26,105017,789,6537,0.1859612744771655,1,1,1,8,1,0.9998802166909762,1,High
6,6,1,4,42,2475,26,125725,839,5734,0.2003901812133013,1,1,1,5,1,0.9998802166909762,1,High
6,6,3,4,19,2261,14,129110,750,6654,0.2174479273456991,1,1,1,8,1,0.9998794171197773,1,High
5,12,2,5,44,3721,20,133058,803,4782,0.1345278904835561,1,0,1,6,1,0.9998791159160422,1,High
6,11,5,5,28,3331,22,132559,835,4538,0.1315527618999393,1,0,1,17,1,0.9998791159160422,1,High
6,5,2,4,40,1838,21,106096,761,5756,0.1294880464416315,1,0,1,8,1,0.9998791159160422,1,High
5,8,4,6,34,2808,28,115113,754,4941,0.1431572376095709,1,0,1,14,1,0.9998791159160422,1,High
7,7,3,4,35,2757,26,131609,754,5367,0.1786579907261915,0,1,1,9,1,0.9998788593976665,1,High
13,8,1,3,21,3182,19,147440,842,4004,0.2361589002363568,1,0,1,11,1,0.9998771902672303,1,High
7,4,5,3,23,2510,16,122580,659,3861,0.1495195311684396,1,1,1,6,1,0.9998754502675804,1,High
9,7,1,8,19,2964,15,114034,751,5515,0.1668982155163793,0,0,1,17,1,0.9998754297994522,1,High
7,7,5,3,43,2116,15,145435,725,3502,0.1714870820666106,0,0,1,14,1,0.9998753451808128,1,High
6,9,1,3,17,1929,15,104722,790,5790,0.2482029836468803,1,0,1,11,1,0.9998751143967372,1,High
8,10,3,3,30,2760,29,119754,676,4576,0.2495981984166161,0,0,1,14,1,0.9998743210193468,1,High
5,8,6,5,23,3825,20,94161,759,3211,0.1407277403069697,1,0,1,6,1,0.9998735230748789,1,High
5,5,2,7,40,2017,23,140373,707,4360,0.133627360437924,1,0,1,8,1,0.999872011120305,1,High
5,6,3,6,38,2499,17,132847,709,5915,0.1379892131304493,1,0,1,7,1,0.999872011120305,1,High
11,10,2,5,43,3194,13,65334,824,6658,0.1622012141171978,1,0,1,17,1,0.9998710425739208,1,High
6,5,3,2,41,3041,26,62590,830,5821,0.1424361532264053,1,0,1,6,1,0.9998710396732807,1,High
12,4,3,3,22,1722,19,77748,710,3923,0.245814032076591,1,0,1,6,1,0.999869838950945,1,High
11,10,1,6,34,1836,15,105536,778,3910,0.1459356909408491,0,0,1,15,1,0.9998698369582888,1,High
9,5,1,8,31,2137,20,100503,743,6966,0.2410479281950409,0,0,1,9,1,0.9998688127968229,1,High
11,6,1,6,19,1805,20,95677,816,6384,0.13690090418026,1,1,1,17,1,0.9998683777418631,1,High
10,4,1,5,20,1915,20,92121,799,6337,0.1564711130274034,1,0,1,11,1,0.9998683777418631,1,High
10,5,2,5,42,1915,14,68446,792,6823,0.1401314846302467,1,0,1,14,1,0.9998675781706643,1,High
5,5,1,7,36,3777,20,143230,804,5212,0.2363128336182297,1,1,1,6,1,0.9998659309766904,1,High
5,6,3,8,23,1801,14,71004,820,3256,0.1976048372899186,0,0,1,11,1,0.9998659127905973,1,High
8,6,1,4,32,3264,27,87933,739,4398,0.151689125026787,1,0,1,17,1,0.999861272946126,1,High
5,8,2,4,44,2183,22,144044,827,6303,0.1588011663965328,0,0,1,18,1,0.9998595466143004,1,High
11,7,2,7,21,1808,23,135952,820,5787,0.2072422283375857,0,0,1,11,1,0.9998595466143004,1,High
8,9,2,5,17,2197,20,116848,759,5436,0.156742282349777,0,0,1,11,1,0.9998595466143004,1,High
7,8,2,4,38,2983,21,146415,749,5146,0.1791248693987457,0,1,1,12,1,0.9998595466143004,1,High
12,8,1,4,47,3344,16,126904,828,6496,0.1840211809421905,0,0,1,6,1,0.9998569112809337,1,High
6,8,3,3,31,2170,17,81091,782,4646,0.2322668320521162,0,1,1,16,1,0.9998568765779134,1,High
8,7,4,3,30,3365,28,73503,809,5111,0.1589295041114531,0,1,1,10,1,0.9998568765779134,1,High
15,11,4,3,24,3136,21,79710,820,4751,0.2250503067062579,0,0,1,18,1,0.9998568765779134,1,High
6,9,5,3,19,2710,15,108866,811,4986,0.2186889332698712,0,0,1,7,1,0.9998552385849091,1,High
10,5,2,5,43,3075,23,75040,749,4238,0.2369743533285137,1,1,1,7,1,0.999855053381121,1,High
15,7,1,3,49,2010,27,103919,768,3882,0.1960664379488825,0,0,1,11,1,0.9998545171641982,1,High
4,7,2,6,18,3339,27,75704,775,4356,0.236587552781303,1,1,1,13,1,0.9998532151226841,1,High
10,6,3,6,35,1891,15,99384,765,4399,0.2000134945145454,0,1,1,7,1,0.9998526721674915,1,High
11,6,2,6,48,1754,25,131899,681,6983,0.1803380963086504,0,0,1,12,1,0.9998524418185633,1,High
10,7,6,3,37,2164,24,86708,758,4054,0.2432100456641792,0,0,1,15,1,0.9998512837367501,1,High
8,2,7,4,42,2944,23,101170,804,4777,0.2011254792197827,1,0,1,17,1,0.9998510700017589,1,High
10,7,3,3,23,3217,26,79456,693,5786,0.2179854291556406,0,0,1,14,1,0.9998497717821764,1,High
6,4,5,3,48,2479,29,135265,714,6859,0.242742667255736,0,0,1,8,1,0.9998479960995793,1,High
12,8,3,4,30,2652,24,102870,670,3669,0.2025072655230124,0,1,1,7,1,0.9998476432422475,1,High
13,11,2,3,46,3325,18,73394,784,4070,0.1372340224348675,1,0,1,8,1,0.9998473562756536,1,High
12,8,2,3,33,1802,27,80243,795,3779,0.1976180627225753,1,0,1,16,1,0.9998473562756536,1,High
5,8,2,4,34,3053,17,119056,725,3912,0.1810226620116832,0,0,1,14,1,0.9998468489774001,1,High
9,5,4,4,26,2055,13,122820,706,4592,0.2148253922177529,1,0,1,5,1,0.9998459277959276,1,High
9,7,2,3,34,2984,24,77600,717,5327,0.1451606385211444,1,0,1,17,1,0.9998458443210798,1,High
10,10,5,2,41,3209,29,90707,848,5434,0.2235837176223236,0,1,1,5,1,0.9998446952795718,1,High
11,6,2,2,49,1762,29,92117,774,6238,0.2141871906818203,0,0,1,16,1,0.9998439010147241,1,High
9,10,2,6,47,2229,19,113075,794,6588,0.1491397686032164,0,0,1,7,1,0.9998410280957819,1,High
7,6,2,6,32,1861,29,123026,818,4892,0.1775181028456288,0,0,1,8,1,0.9998410280957819,1,High
5,5,4,4,21,3560,26,80056,837,6861,0.1293960031845129,1,1,1,7,1,0.999839275278592,1,High
9,6,1,3,24,3840,27,138711,718,5103,0.2206422950029807,0,0,1,11,1,0.9998387194953386,1,High
7,6,4,3,38,3226,29,86393,786,5555,0.1789644652499727,0,0,1,5,1,0.9998383580593949,1,High
6,4,4,4,42,1887,13,105814,719,5489,0.2098746094336016,1,0,1,5,1,0.9998381213946785,1,High
8,7,2,2,24,2347,22,122751,694,5876,0.1708890552032812,0,0,1,14,1,0.999836796218987,1,High
7,5,2,3,22,3482,20,101574,835,5004,0.1512091962633836,0,0,1,14,1,0.9998365581085534,1,High
8,5,2,3,42,3483,17,114478,821,4789,0.1507052665778519,0,0,1,15,1,0.9998365581085534,1,High
6,5,2,4,19,2449,27,126909,820,3956,0.1525667515113059,0,0,1,7,1,0.9998354352546187,1,High
6,5,5,3,25,1921,19,94409,774,3546,0.1598148253105999,0,0,1,8,1,0.9998327652182316,1,High
5,7,7,5,46,2662,14,134804,824,6181,0.1424584513765413,1,1,1,10,1,0.9998319215126861,1,High
5,6,1,4,49,3658,16,140758,725,6229,0.1470701351190678,0,1,1,9,1,0.9998284843662648,1,High
9,7,1,4,22,3827,20,95552,823,3803,0.2372584522581103,0,0,1,18,1,0.9998258260833819,1,High
11,6,4,3,29,1550,25,75162,732,3817,0.166700048280824,0,0,1,7,1,0.9998256604224944,1,High
6,5,8,4,44,2091,18,149826,665,4447,0.1306613963570644,0,0,1,13,1,0.9998242589948382,1,High
8,5,3,3,27,2983,24,87226,815,5208,0.2453848082323123,0,0,1,7,1,0.9998240723451092,1,High
15,4,2,3,46,3048,25,135418,762,4256,0.2021357585121669,0,0,1,15,1,0.999823158866141,1,High
9,5,2,4,21,3763,28,127799,820,4158,0.2480746596580605,0,0,1,8,1,0.999821149540333,1,High
5,6,2,4,41,1701,26,87655,732,5306,0.1396926746938945,1,0,1,18,1,0.9998203315337417,1,High
7,11,4,3,27,2102,19,87209,849,3447,0.2470652554196248,0,0,1,4,1,0.9998184795039458,1,High
7,7,3,3,22,1767,13,99208,799,6710,0.1307053207747069,1,1,1,7,1,0.999817593662574,1,High
4,4,3,8,18,3988,25,121086,737,4542,0.1241413791286738,1,1,1,14,1,0.9998169329820056,1,High
5,4,4,7,30,2681,25,72366,725,4892,0.1311834000052931,0,0,1,19,1,0.9998164525935891,1,High
14,4,2,3,21,1591,23,135205,674,4000,0.2440649737110291,0,0,1,19,1,0.9998160540704039,1,High
5,10,5,2,24,1953,28,96288,836,6277,0.1411790936194878,0,0,1,19,1,0.999815718190999,1,High
13,9,2,9,17,3357,17,77443,780,6304,0.1980328942813556,0,0,1,14,1,0.9998078670277372,1,High
7,7,2,4,44,3606,17,85223,772,5483,0.16086093423421,0,0,1,18,1,0.9998078670277372,1,High
10,8,4,10,44,2074,14,136610,705,5855,0.1885611568314201,0,1,1,8,1,0.9998060416800548,1,High
10,5,2,3,41,1696,28,72093,818,5039,0.2403462340089404,1,1,1,8,1,0.9997988227650809,1,High
9,4,3,3,18,3241,23,105047,691,6231,0.2080288418527912,0,0,1,5,1,0.9997960566483022,1,High
13,4,2,4,18,3428,13,124930,772,4317,0.2190519107708513,0,0,1,11,1,0.9997902600954097,1,High
11,6,2,6,34,3489,22,84604,755,4655,0.1333924952774867,0,0,1,8,1,0.9997893485092186,1,High
4,6,6,6,35,3562,29,128582,697,6558,0.1348578671587913,1,1,1,6,1,0.9997848987458043,1,High
7,8,2,5,39,2500,21,143238,665,6259,0.1712703229664132,1,1,1,15,1,0.9997839087683553,1,High
7,6,2,6,28,2506,17,97879,675,3397,0.1491843333842619,1,0,1,15,1,0.999778315927192,1,High
9,9,2,7,31,1915,24,148444,661,3838,0.2108381225547304,1,0,1,17,1,0.999778315927192,1,High
9,7,2,5,43,3628,27,81305,735,3743,0.2137825737399141,0,0,1,4,1,0.9997766508723182,1,High
13,5,2,2,33,1626,24,137518,673,5198,0.1932232596973388,1,0,1,19,1,0.9997682631687789,1,High
10,7,2,2,22,2950,27,149217,671,5939,0.174014537919789,1,0,1,5,1,0.9997682631687789,1,High
11,14,2,7,38,1548,26,90837,731,6334,0.2390122183730629,0,0,1,4,1,0.9997679579991957,1,High
7,5,1,5,43,3538,14,80802,812,6321,0.1453270761178411,0,1,1,5,1,0.9997653910569201,1,High
7,9,2,3,42,1946,24,121756,817,4835,0.2219563759440939,1,0,1,3,1,0.9997604824358407,1,High
9,5,2,5,24,1991,13,110684,785,4977,0.1760356439775385,1,0,1,3,1,0.9997582309641738,1,High
7,11,2,4,37,3883,19,66167,766,4465,0.2369134793753075,0,1,1,9,1,0.9997572050792577,1,High
5,4,2,3,21,1613,21,118117,784,5219,0.2435811810051411,0,1,1,6,1,0.9997561068370499,1,High
7,4,2,7,20,3062,14,91995,760,4800,0.149993729279044,0,0,1,18,1,0.9997528662231321,1,High
9,7,2,6,28,2942,21,94245,837,4593,0.2098994492600069,0,1,1,7,1,0.9997495078717684,1,High
6,9,2,3,27,2948,23,126097,706,6320,0.1322805953319703,0,0,1,11,1,0.9997421170682748,1,High
9,11,2,6,47,2841,15,92518,672,3557,0.2123360036753586,1,0,1,18,1,0.9997189676289722,1,High
3,6,2,7,46,2391,21,116478,839,3695,0.1904167306503791,1,0,1,15,1,0.9997133512000549,1,High
12,7,2,6,37,2984,26,117235,662,3446,0.1985513253326228,1,0,1,5,1,0.999712090761629,1,High
8,8,2,3,33,2581,16,92217,766,4853,0.2286774156665867,1,0,1,3,1,0.999669967897821,1,High
9,3,2,5,22,2720,20,135348,677,5349,0.1974648728969713,1,0,1,19,1,0.9996658266778832,1,High
16,3,4,7,27,2482,24,129843,682,5657,0.178387842559161,1,0,1,13,1,0.9996658266778832,1,High
7,8,2,4,43,2570,14,103734,656,3695,0.1954684600181978,1,0,1,5,1,0.999664896358273,1,High
9,7,1,6,20,2893,23,65634,816,6682,0.1861396839076586,1,0,1,12,1,0.9996635088117864,1,High
5,6,1,4,43,3621,21,70934,755,6772,0.2074852022472931,1,0,1,6,1,0.9996600444085298,1,High
10,6,2,5,36,1676,28,127169,847,4517,0.1795790833987253,1,0,1,4,1,0.9995742952978385,1,High
17,8,4,12,37,2149,28,87554,748,6390,0.1517884360896499,1,0,1,4,1,0.9995742952978385,1,High
6,4,5,8,42,3016,29,98886,843,5364,0.1594853015815109,1,0,1,4,1,0.9995664888965895,1,High
7,11,2,5,39,3441,25,109504,750,6188,0.2231215876601604,1,0,1,4,1,0.9995600095835527,1,High
10,5,2,2,35,2707,27,82486,847,4394,0.1536324231640324,1,0,1,4,1,0.9995586496982621,1,High
9,4,5,5,44,2124,16,66393,784,3720,0.1584238060033143,1,0,1,4,1,0.9995566917470262,1,High
8,8,2,3,35,3475,20,146593,836,4798,0.1633378189551531,1,0,1,4,1,0.9995513067920914,1,High
13,5,4,3,20,2825,17,100655,840,6930,0.1815205386104151,1,0,1,4,1,0.9995513067920914,1,High
12,3,3,8,31,3992,25,87033,811,6673,0.2150567257309143,0,1,1,4,1,0.9995405232634974,1,High
7,4,5,2,47,2793,15,104484,673,6003,0.1371222395768261,1,0,1,4,1,0.9995360697896196,1,High
8,9,2,6,23,3314,21,110258,774,6246,0.1745803306992213,1,1,1,4,1,0.9995344546603883,1,High
7,7,1,5,16,2586,19,94642,752,3667,0.197648014645951,1,0,1,4,1,0.9995223076245179,1,High
9,8,5,5,16,2376,22,140366,812,4581,0.2074861525108861,0,0,1,10,1,0.9995112144079902,1,High
7,7,5,3,37,2377,15,128595,745,6627,0.1704635301359383,1,1,1,4,1,0.9995037974429846,1,High
11,4,4,9,46,2044,19,116553,675,6625,0.1766197116444916,1,0,1,4,1,0.9994931589352894,1,High
6,6,6,8,36,3127,20,87394,770,5124,0.1375797250353468,1,0,1,4,1,0.999486959053297,1,High
11,6,5,8,32,2423,21,141993,690,5878,0.2389601922362121,1,0,1,4,1,0.9994866796222527,1,High
7,5,4,6,16,1863,26,112184,697,6162,0.2094947750116115,0,0,1,7,1,0.9994855910937345,1,High
7,5,1,5,35,3727,18,97301,788,4725,0.2481664177198282,1,1,1,4,1,0.9994737741139452,1,High
10,6,1,4,16,2289,20,79806,765,3631,0.2271335361011788,0,0,1,17,1,0.9994700200428187,1,High
12,4,1,7,30,2321,25,74716,829,5946,0.2438636785881682,1,0,1,4,1,0.9994619351648322,1,High
5,6,2,5,16,3928,27,68187,834,3302,0.149187734567827,0,0,1,7,1,0.999427949627492,1,High
9,5,4,6,35,3616,12,117398,734,4880,0.1521020301409389,1,0,1,16,1,0.9993299782734334,1,High
8,4,2,4,17,3048,22,78260,734,5950,0.1385202092513241,1,0,1,13,1,0.9993116260829166,1,High
7,5,3,3,42,3142,12,133633,730,4380,0.2094268239122798,1,0,1,9,1,0.9993069897676863,1,High
8,9,2,6,17,3491,23,83648,691,4011,0.2237847444691627,1,0,1,13,1,0.9992995539287165,1,High
5,5,2,9,18,1556,20,137424,672,6827,0.2419638097657862,0,1,1,17,1,0.9992642065244456,1,High
13,7,1,4,34,2130,13,76830,768,6735,0.2016674776710652,1,0,1,18,1,0.9992357090302068,1,High
12,9,2,8,18,2732,20,107083,675,5910,0.1584206174502757,1,0,1,16,1,0.9991956734742377,1,High
11,10,2,1,23,2863,24,112703,715,6615,0.1543910172093854,1,0,1,3,1,0.9990959818121138,1,High
10,6,2,1,21,2356,16,134279,817,3042,0.2173485871665732,1,0,1,19,1,0.9990954178961945,1,High
12,6,4,6,32,1818,12,73336,823,3142,0.1510960053520129,1,0,1,13,1,0.9990863921887915,1,High
6,8,4,6,41,2511,12,88032,831,3455,0.2410633996124278,1,1,1,11,1,0.9990721064745058,1,High
7,8,4,2,18,3064,14,117824,807,5275,0.1227986140080354,1,0,1,8,1,0.9990702788243179,1,High
8,6,2,1,31,2754,23,64632,794,6596,0.1971670189620263,1,0,1,15,1,0.998966100306481,1,High
10,7,6,1,41,2547,28,123576,823,6647,0.2228448353661871,1,0,1,7,1,0.998966100306481,1,High
7,5,4,1,38,3237,25,110374,800,6242,0.1263215713125861,1,0,1,9,1,0.998966100306481,1,High
12,8,2,1,22,1584,20,144690,747,4574,0.1347790475648803,1,0,1,9,1,0.998966100306481,1,High
8,8,6,1,44,3716,25,75993,792,5635,0.2143450416171992,1,0,1,9,1,0.998966100306481,1,High
5,6,4,6,29,3425,23,143194,838,4939,0.1550674494972086,0,0,1,3,1,0.9989622552426574,1,High
9,6,2,1,28,3807,26,92036,697,5425,0.1959230226581257,1,0,1,11,1,0.998958995510744,1,High
14,5,3,1,44,3228,23,85456,720,3751,0.2463503535672402,1,0,1,18,1,0.998958995510744,1,High
7,5,3,1,44,2618,25,128524,686,4416,0.1770835781629057,1,0,1,19,1,0.998958995510744,1,High
