email_opens,website_visits,brochure_downloads,contact_attempts,home_age,home_size_sqft,current_heating_age,estimated_income,credit_score,heating_degree_days,electricity_rate,referral,previous_customer,homeowner,time_in_home,converted
3,0,0,1,18,2713,8,44480,537,3452,0.11428820191842044,1,0,1,8,0
0,1,0,1,38,2577,21,93978,585,4497,0.19834604829197222,1,0,1,12,0
1,0,0,2,1,3346,14,40528,526,2053,0.1933997943108296,0,0,1,13,0
2,0,0,2,1,2956,12,42594,540,1900,0.19912881356663614,0,0,1,2,0
1,2,0,2,33,962,4,63260,537,1470,0.12441174284168505,0,0,1,5,0
2,0,1,1,13,1516,23,91581,644,1101,0.11433334588633345,0,0,1,11,0
3,2,2,0,35,1626,3,94461,621,4955,0.13982524934463952,0,0,1,1,0
7,2,1,3,18,1087,13,30502,617,1794,0.14938128644390541,0,0,1,6,0
3,2,0,0,1,870,18,75912,558,1204,0.16851581709194,0,0,1,10,0
1,1,2,2,9,3020,18,67088,525,2273,0.0872961494788222,0,0,0,9,0
2,0,0,0,7,1841,9,85377,734,1496,0.20320424863703568,1,0,1,3,0
3,1,0,0,27,1790,2,32228,560,4241,0.08114060321453542,1,0,1,9,0
1,1,0,1,18,2318,7,37975,673,2795,0.17611997432123255,0,0,0,6,0
2,1,1,0,14,3353,5,63850,732,4919,0.1940159738387989,0,0,0,0,0
3,2,1,0,23,2031,22,34990,667,1364,0.18642861089290674,0,0,0,12,0
2,1,0,2,3,2383,1,60571,643,4645,0.19455238814154027,0,0,0,8,0
4,1,1,1,20,1410,23,31838,516,3095,0.09581869952232805,1,0,1,6,0
2,1,0,2,30,2976,10,34566,562,4068,0.13970419594774597,1,0,0,2,0
6,1,2,0,14,1125,20,69547,682,4920,0.13907024408022442,1,0,1,11,0
2,2,0,1,15,2410,24,30582,739,2928,0.13005250159065468,0,0,1,14,0
1,1,0,0,35,1206,7,67216,707,3199,0.12318220818802039,0,1,0,11,0
2,1,1,3,36,2524,9,75624,716,2099,0.20857691960409752,0,0,1,14,0
3,2,1,2,26,2798,24,49765,657,2870,0.08646270535109327,0,0,0,14,0
10,7,6,1,41,2547,28,123576,823,6647,0.22284483536618716,1,0,1,7,1
1,2,0,1,11,1232,20,54832,640,3836,0.2187701412475167,0,1,1,5,0
2,1,0,1,14,2871,6,71001,546,2420,0.11201408641986954,0,0,1,6,0
2,1,0,1,30,1223,16,48014,708,4204,0.1596505807905199,0,0,1,14,0
3,3,0,2,29,2691,4,65974,552,4723,0.2173398010500896,1,1,1,6,0
3,0,0,2,22,1117,10,39919,600,5393,0.15921882926459227,1,0,0,14,0
2,3,1,1,38,2056,4,79232,607,4163,0.17036559804748896,0,0,1,10,0
2,1,2,1,7,2546,6,67056,643,2145,0.15633638897205843,0,0,1,1,0
0,0,1,0,38,2138,0,68254,628,1119,0.11846358796580933,0,0,1,2,0
2,1,2,1,4,3090,13,69173,550,2823,0.19927677167360947,0,0,0,0,0
2,0,0,1,27,2171,15,61604,595,5118,0.21305318883299035,0,0,0,2,0
2,1,0,2,18,873,4,98294,659,5283,0.1986443033890148,1,0,1,8,0
2,1,0,2,37,3405,18,78789,646,5756,0.20259585592397178,1,0,1,10,0
4,1,2,0,28,2059,9,99004,572,4344,0.1377760339850096,0,0,1,1,0
2,1,0,1,6,952,4,49099,672,4712,0.09548344709650368,0,0,1,0,0
5,0,0,0,6,2775,11,59235,747,5767,0.09184907618077374,1,0,0,9,0
4,0,2,1,26,3400,23,77040,559,2613,0.09112492021753722,0,0,1,13,0
1,2,0,3,36,2312,12,57018,741,5393,0.15337600049103828,0,0,1,14,0
1,0,0,3,33,1302,7,30221,682,2465,0.08425789325100269,0,0,1,1,0
1,2,0,0,18,2817,13,61380,543,3546,0.1753189155424088,0,0,1,7,0
2,1,1,1,37,3419,1,41478,723,3794,0.08959145117355155,0,0,1,11,0
1,1,0,0,38,1374,22,61041,709,1603,0.1172454072598538,0,0,1,10,0
2,0,0,3,13,3439,5,35376,645,4658,0.14161432745623137,1,0,1,4,0
2,1,0,1,14,2979,23,30839,661,3400,0.1619348687671979,0,0,1,7,0
0,1,0,0,8,2490,19,60723,527,5044,0.21147834150396333,1,0,1,3,0
3,3,1,0,28,858,2,46692,643,4250,0.10362304177558317,0,0,0,8,0
1,15,4,6,37,2584,28,90513,695,4495,0.13611783365991897,1,0,1,18,1
0,0,0,0,3,2521,7,85926,587,4041,0.21324327758281625,0,0,1,7,0
3,0,0,2,0,1682,21,47786,594,3448,0.08453404687431154,0,0,0,9,0
3,1,0,0,19,2984,6,32481,543,5166,0.1772644475715596,1,0,1,11,0
3,5,2,1,0,2233,14,85000,666,4211,0.1416678970484613,0,0,1,6,0
2,1,0,2,11,2931,21,91165,650,5396,0.1528565743391642,0,0,1,4,0
3,1,0,2,0,1054,5,61174,565,5590,0.14539228406610577,0,0,1,8,0
6,0,2,4,14,2135,17,96258,531,3957,0.21475071245877453,1,0,1,6,0
1,0,1,1,25,1864,1,92202,584,5741,0.20634909912242716,0,0,1,6,0
0,0,1,1,7,1319,6,82323,581,1844,0.11209297696621211,0,0,1,2,0
1,0,1,0,0,1338,18,92946,589,1307,0.204349681742166,0,0,1,0,0
2,0,2,3,29,3418,11,83902,700,5702,0.21628188117004826,0,0,1,13,0
1,1,1,1,9,3387,14,83414,723,1628,0.1385453962271597,1,0,0,9,0
4,1,2,2,30,3422,17,36823,658,3648,0.1198959298751738,0,0,1,12,0
2,0,1,1,25,3061,17,33120,602,3545,0.13120397385928012,0,0,1,6,0
2,1,0,0,14,2616,17,44979,693,4242,0.12482752897178892,0,0,1,12,0
2,1,0,0,12,1970,10,81953,681,4223,0.11016034480975953,0,1,1,8,0
2,2,1,1,37,2102,6,83316,574,1188,0.12897548349679927,1,0,0,5,0
2,1,3,1,14,2164,21,75655,685,3638,0.122584052770363,0,1,1,11,0
1,1,0,1,27,2028,18,40754,615,4418,0.19249718090964613,0,0,0,0,0
3,1,1,2,10,1270,2,45586,702,3620,0.21999610063151753,1,0,1,14,0
11,7,4,2,15,2896,14,79087,834,6018,0.15652521464698993,1,1,1,14,1
2,0,1,1,21,2436,2,97738,506,4052,0.1260962190188191,0,0,0,9,0
0,1,1,0,17,2382,18,91551,746,2452,0.1293367149504507,0,0,1,7,0
3,1,0,0,31,2086,3,85040,707,2367,0.20874004031490234,0,0,1,5,0
0,0,0,0,38,2054,4,32160,728,5173,0.12594883579611738,0,0,1,7,0
1,1,0,2,20,2316,20,96667,746,3887,0.12862855838422937,1,0,1,6,0
3,1,1,1,25,2245,10,55191,550,2130,0.1597387836930883,0,0,1,14,0
2,0,0,1,36,3094,21,34629,502,4288,0.21286987943783509,0,0,0,1,0
3,1,2,0,0,1136,17,76088,738,2795,0.12274850281831431,0,1,1,0,0
1,2,1,2,37,2361,19,87635,563,1554,0.17587090846107933,0,0,0,4,0
5,4,5,6,47,3459,16,78782,720,5512,0.15535546401115075,1,0,1,17,1
4,0,0,0,34,1426,18,37444,668,5717,0.1280932970074507,0,1,1,10,0
1,2,0,1,8,1870,8,89308,520,5833,0.1965917687826957,1,0,0,3,0
2,0,3,0,17,902,2,42996,554,2931,0.09310196744384278,0,0,1,5,0
2,0,0,0,5,1798,24,75554,724,1828,0.15780706319045873,0,0,1,11,0
4,3,0,0,27,959,12,59318,654,5040,0.1636882118532272,0,0,1,11,0
3,1,0,1,26,1744,5,49594,567,5282,0.1357045812885061,0,0,1,2,0
7,11,4,3,27,2102,19,87209,849,3447,0.2470652554196248,0,0,1,4,1
3,1,0,2,3,1567,4,90707,647,1461,0.12494528842238561,1,0,1,12,0
3,1,0,0,24,1990,17,67393,675,2841,0.12978029741499464,1,0,0,13,0
1,1,0,1,34,830,8,32971,605,5388,0.1646838156413771,0,0,0,9,0
2,2,1,4,23,3356,14,87787,588,4504,0.11305538583620323,0,0,1,12,0
4,0,1,3,37,3356,8,35893,569,1307,0.2191671811076355,0,0,1,2,0
2,1,1,3,1,3118,11,68154,700,5764,0.16957096844987926,0,0,1,14,0
1,0,0,1,23,2468,22,32709,621,2280,0.1194369091873484,0,0,1,13,0
1,2,0,1,1,2219,23,90091,729,4524,0.17852848162039126,0,0,1,6,0
1,2,0,0,20,1503,0,89255,599,4805,0.13396317167838115,0,0,1,9,0
2,3,2,0,8,2229,11,87970,696,1645,0.08211261244051159,0,0,1,1,0
8,9,4,7,18,3590,20,134979,712,3170,0.21939236222903394,1,0,1,13,1
0,3,1,0,10,1336,14,45264,513,2759,0.08758461718373686,0,0,0,0,0
4,2,0,1,26,2563,12,57750,581,5841,0.13782998211390987,0,0,0,13,0
2,0,1,1,3,2571,24,69269,699,3120,0.1518122264496535,0,0,1,7,0
1,1,1,0,9,984,6,37971,722,4377,0.10719507575422746,0,0,0,1,0
17,6,3,2,31,2906,27,90011,689,5768,0.2305274276082584,1,0,1,6,1
4,0,1,0,21,2822,13,38816,734,5507,0.12867206667217754,0,0,1,5,0
2,1,0,0,31,952,6,80029,690,2923,0.12394327023312865,1,0,0,13,0
1,0,0,1,25,2413,2,50153,648,4069,0.16162755587762467,1,0,1,6,0
3,0,1,2,28,946,22,56777,622,3378,0.08519009848605169,0,0,0,8,0
1,0,2,0,17,2634,8,45715,729,5175,0.1488291884904243,0,0,1,12,0
4,1,2,1,8,2631,13,70160,683,2675,0.19571022926328904,0,0,1,6,0
3,2,2,0,26,3184,4,34721,722,2520,0.111800125887057,0,0,1,6,0
0,3,0,1,38,2893,0,66992,555,1557,0.14288849963149597,0,0,0,1,0
0,1,0,0,29,1175,6,68846,522,2968,0.2040569599836324,0,0,0,13,0
1,1,0,1,6,3289,21,58573,702,3265,0.15585572239971535,0,0,1,11,0
2,1,1,0,20,2260,19,57122,619,4126,0.08701205279850603,0,0,1,14,0
10,5,4,4,27,3756,24,147960,707,4921,0.13070707713507645,0,0,1,12,1
3,1,3,1,14,2392,16,45100,611,1257,0.21557464300648593,0,0,0,11,0
2,0,0,0,3,2754,15,68121,688,3153,0.13113435479805274,0,0,1,8,0
2,0,2,1,28,1593,1,31761,605,5705,0.19558204143177543,0,1,1,4,0
7,3,1,4,24,2865,18,120566,660,5011,0.23643199605497023,1,0,1,18,1
2,0,0,4,9,3438,10,47383,627,2683,0.12482633764914117,0,0,1,1,0
9,7,4,7,38,1958,19,81310,670,5151,0.16089078429005996,0,0,1,16,1
1,0,1,2,31,1082,9,60140,511,4829,0.2015998584060852,0,0,1,9,0
0,0,0,0,6,3125,4,56562,700,5663,0.0963627332348089,0,0,1,14,0
3,0,1,1,33,3243,24,39158,739,2222,0.18997311022649485,0,0,0,8,0
3,0,0,1,35,3269,6,58986,568,3245,0.18995948567149676,0,0,1,1,0
10,5,9,7,44,3546,27,66644,684,5645,0.12186958798937104,1,0,1,6,1
0,1,3,1,34,1117,15,99959,558,2995,0.18499491522175543,0,0,1,9,0
2,0,0,1,35,2353,2,68888,639,4634,0.18978010067952944,1,0,1,2,0
4,7,4,9,20,3561,15,78261,832,5790,0.14634539985875603,1,0,1,3,1
12,0,0,2,27,3267,19,68068,837,6199,0.22519381224807405,1,0,1,10,1
2,0,0,1,17,1175,14,77985,503,3427,0.16085958526034652,0,0,1,8,0
4,1,0,0,22,3025,4,85528,538,3427,0.10731126868536485,1,1,1,1,0
4,2,0,0,0,2551,1,69312,533,2506,0.10491403510046557,0,0,1,13,0
3,0,1,3,16,2047,5,35904,655,2446,0.17533075794870828,0,1,1,14,0
3,1,0,2,31,1428,14,30747,644,1829,0.194392363181509,1,0,1,11,0
2,0,0,0,22,2313,23,84391,642,5643,0.2148569634792079,0,0,0,1,0
3,1,1,1,3,2638,5,57568,703,1965,0.20337659970350297,1,0,1,6,0
2,0,1,0,38,1378,24,52226,733,3972,0.15203599189282035,0,0,1,5,0
0,1,0,1,19,910,20,94144,608,2671,0.08854838503810622,1,0,1,5,0
3,6,2,7,46,2391,21,116478,839,3695,0.19041673065037912,1,0,1,15,1
2,0,1,0,39,2566,3,57746,612,5015,0.1603676573687144,0,0,0,7,0
8,7,4,4,29,1802,25,89945,816,5326,0.1254658234898728,1,1,1,16,1
5,1,1,1,2,3121,12,50325,749,2044,0.21646129397452113,0,0,1,2,0
2,1,0,0,11,2565,0,71081,599,2866,0.14278400464453644,0,0,0,12,0
4,2,1,3,7,1816,17,93554,584,4133,0.1909806756568062,0,0,1,0,0
1,1,0,2,14,1318,2,87379,539,4148,0.10030110407067498,0,1,0,12,0
4,2,0,1,0,1612,19,38449,502,5687,0.08208729507131994,0,0,1,9,0
3,1,1,4,18,990,0,30059,589,2030,0.09535765039954283,0,0,1,3,0
5,1,0,0,4,1181,24,78199,532,5775,0.12718642837882263,0,0,0,8,0
2,2,0,3,4,2796,0,73188,666,2761,0.2055425664997685,0,0,1,10,0
0,1,0,0,16,2100,18,37046,688,4043,0.1652242130040935,0,0,0,10,0
6,6,4,4,42,2551,23,129163,733,6869,0.23482643365945288,1,0,1,9,1
3,1,0,1,3,1128,21,39330,624,5290,0.17284987459560772,0,0,1,14,0
1,0,0,2,28,2360,21,77465,601,3190,0.09061240617289033,0,0,0,8,0
6,8,2,2,17,2242,21,77144,773,6952,0.20002959280384774,1,0,1,10,1
1,0,1,0,28,1563,3,61967,518,5857,0.09817821468355376,1,0,0,1,0
2,1,0,0,34,2865,2,51504,547,1057,0.21735428890170194,1,0,1,0,0
8,8,4,5,35,2783,20,125783,776,5546,0.17211221333322946,1,0,1,6,1
7,5,3,3,42,3142,12,133633,730,4380,0.2094268239122798,1,0,1,9,1
0,2,0,0,11,1998,21,84159,570,2964,0.09363599214015868,0,0,1,5,0
5,4,2,3,21,1613,21,118117,784,5219,0.24358118100514115,0,1,1,6,1
2,1,0,0,1,1675,18,68422,730,4766,0.16945821098586006,1,0,1,10,0
5,1,2,1,36,1481,12,33475,506,2646,0.1484681333519703,0,0,0,2,0
4,0,1,0,0,1834,5,45742,667,1879,0.12707467222871477,0,0,1,5,0
3,0,0,3,5,3130,1,63596,659,3204,0.2155324152349617,0,0,1,3,0
1,0,0,0,22,1058,13,41146,555,2213,0.118480458955389,0,0,1,4,0
0,0,0,1,19,2135,23,50418,592,5711,0.1650717835039409,0,0,1,11,0
3,0,0,0,35,3179,23,59731,576,1098,0.08918629438385,1,0,1,13,0
2,0,1,4,19,1325,12,60899,538,4348,0.1376160996453989,0,0,1,11,0
4,0,0,2,39,2236,18,78683,646,2863,0.17233256356195148,1,0,1,12,0
5,0,1,3,5,2425,1,73437,650,4817,0.1108535258748953,0,0,0,7,0
2,1,1,1,1,2786,0,63937,634,5085,0.10514137738025539,0,0,1,1,0
2,2,0,0,36,892,14,69637,578,1646,0.18694732372087314,0,0,0,10,0
1,0,1,0,9,3007,7,71370,617,3689,0.08681810850633691,0,0,1,7,0
3,0,0,1,24,2438,2,53999,634,4831,0.15665859013460964,0,0,1,0,0
10,9,0,4,37,2601,14,79290,834,3448,0.14641080498734715,0,0,1,8,1
2,1,0,1,12,2047,24,78078,624,1093,0.08578232377354776,0,0,1,13,0
2,2,1,2,29,2645,17,45573,605,4047,0.08853837198321626,1,0,1,2,0
4,1,2,4,48,1844,27,125756,796,4942,0.17585753723616923,1,1,1,3,1
0,1,0,1,30,2995,6,60421,551,2828,0.09169666684930124,0,0,1,6,0
4,0,0,3,27,1175,8,55835,731,3999,0.1815926776129776,1,0,1,12,0
2,2,1,2,21,3040,5,66735,654,2929,0.1073009621568923,0,0,1,13,0
0,0,2,2,4,1237,11,98649,552,2791,0.13839710769029284,0,0,1,4,0
3,0,0,0,4,1090,18,83648,624,5079,0.21845844333046316,0,0,1,12,0
0,0,0,0,7,2216,14,73938,590,5669,0.1148547567884635,1,0,1,1,0
3,1,0,1,5,1393,5,77879,741,1885,0.1603676802389107,1,0,0,12,0
1,1,1,1,21,2447,11,40785,692,3322,0.18748422076699983,0,0,1,2,0
1,2,1,0,17,1615,23,48096,635,5966,0.12304751264220645,1,0,0,13,0
1,2,0,0,26,1772,15,87030,727,2515,0.2104958567315089,0,0,0,1,0
0,0,1,0,17,890,20,71394,537,5282,0.10423987743764637,1,0,0,1,0
2,1,0,2,22,2838,19,72226,581,1562,0.15916553618148663,0,0,1,10,0
2,4,0,0,29,1900,21,79445,738,1029,0.1926207167736142,0,0,1,12,0
7,5,2,6,20,2423,29,90373,807,5029,0.12680607852415385,1,1,1,16,1
2,0,0,1,33,3463,8,58804,687,1437,0.14312741401957335,0,0,0,1,0
2,0,0,1,18,1625,24,43910,734,5641,0.13298326058089555,0,0,1,5,0
2,2,0,0,6,3149,16,99031,540,1567,0.2084227351636841,0,1,1,0,0
1,2,1,0,15,3015,13,58250,562,4979,0.1032301600464581,0,0,0,5,0
1,1,2,2,7,3312,14,78229,506,4878,0.18543003543555303,1,0,1,5,0
6,4,2,5,42,1830,12,85530,846,6017,0.17300623210086352,1,0,1,15,1
1,1,0,0,15,1804,17,37760,676,2131,0.18433929371670363,1,0,0,9,0
2,0,0,1,36,2693,20,75753,648,3970,0.21209397429069587,1,0,1,14,0
3,0,1,0,36,3417,2,38188,642,1881,0.0856341316994735,0,0,0,7,0
0,1,0,3,5,2691,11,83121,654,5572,0.13470282639429182,0,0,1,0,0
2,2,1,0,16,3198,3,42220,633,3779,0.19270516285945877,0,0,1,3,0
2,0,1,1,33,1741,7,35941,681,2600,0.12398760476270626,0,0,1,2,0
1,0,0,1,24,3181,13,41982,617,3130,0.13174385775976133,0,0,1,14,0
3,4,1,1,20,3186,19,78320,516,1012,0.14432701209314486,0,0,1,2,0
11,9,4,4,23,3272,27,110486,794,3667,0.1972519806955526,0,0,1,15,1
11,1,2,4,33,2303,16,98682,651,3021,0.2071829070224379,1,0,1,16,1
2,1,3,0,37,1107,3,99472,643,4962,0.08058362330788466,0,1,1,10,0
2,0,0,0,25,1300,20,94895,528,3127,0.16017751320146495,0,0,1,3,0
0,1,3,3,26,2760,11,86414,626,4074,0.1334425475630623,1,0,1,0,0
2,1,0,1,30,2708,11,64307,743,5159,0.17476705527602082,0,0,1,13,0
1,1,0,1,22,3121,6,56469,669,1872,0.16436780037029,0,0,1,8,0
3,1,0,2,18,2346,24,68469,581,3964,0.13845230915257223,0,0,0,0,0
1,0,0,2,29,2652,12,34120,525,3617,0.1280772443955205,0,0,1,4,0
4,2,1,0,19,1868,21,38876,510,2536,0.1608402230020938,0,0,1,7,0
2,0,0,0,19,2768,22,97222,504,5579,0.12573570766146183,0,0,1,13,0
1,1,0,1,23,1185,17,96029,600,2903,0.2086422391092339,1,1,1,13,0
2,0,0,1,20,1971,8,38927,680,1632,0.09134013291349925,1,0,1,14,0
2,0,1,0,3,2741,23,37967,609,5323,0.1348756460120639,0,0,1,14,0
2,0,0,3,20,2998,2,80730,509,3031,0.09550883408255921,1,0,1,4,0
2,0,1,1,20,2995,11,52787,572,5426,0.16678343021940828,1,0,1,7,0
1,0,0,0,4,1874,1,68042,619,1072,0.12801934299334025,0,0,1,9,0
1,3,1,2,7,1157,14,74710,675,2531,0.08656537282171144,0,0,1,5,0
1,0,0,0,17,3367,18,70651,633,2809,0.16394919207398012,1,0,1,1,0
1,0,2,2,4,2731,0,95190,540,4586,0.14158138631706335,0,0,0,14,0
2,1,0,0,35,1231,16,50329,744,5946,0.10431905999977521,0,0,1,6,0
1,1,0,0,6,2742,21,96598,562,1123,0.20320861364372622,0,0,1,2,0
3,2,0,0,31,1427,23,32466,684,2525,0.21336749099093238,0,0,1,2,0
2,1,1,3,26,1179,0,53830,722,2121,0.1645900019001975,0,0,1,5,0
2,3,0,1,38,2131,0,72038,516,4822,0.17059525543578036,0,0,1,10,0
2,0,0,1,28,1397,22,93244,725,5706,0.18714930078440012,0,0,1,8,0
1,2,0,0,25,2412,3,90897,652,5932,0.2071054694002218,0,0,1,14,0
2,0,1,0,36,968,12,93963,633,3130,0.20463616506040963,0,0,1,11,0
1,0,0,1,27,3315,21,87577,656,4263,0.2128267717071447,0,0,1,14,0
3,2,0,2,26,1562,13,32517,603,4646,0.17598195662286426,0,0,1,6,0
3,0,0,1,38,3340,20,30284,700,2853,0.1537892039010031,0,0,1,9,0
1,1,2,0,31,1130,8,76679,743,1922,0.20534817872980815,0,0,0,4,0
7,5,6,3,28,2539,18,92769,659,5481,0.16034010267359117,1,0,1,11,1
1,0,1,1,7,2110,14,66445,683,4094,0.0937373080237947,0,0,1,8,0
0,0,0,1,33,2816,20,55239,738,1054,0.16776129902243356,0,0,1,8,0
3,0,0,3,32,3454,13,99748,608,3073,0.21734058439877468,0,0,1,14,0
4,0,0,1,25,2531,4,37012,617,4087,0.21604644919950977,0,0,1,1,0
1,2,0,1,37,1399,3,39448,518,1462,0.18948327414916788,0,0,1,9,0
1,1,0,1,25,2335,2,66506,555,4105,0.19989818616022595,0,0,1,8,0
2,0,0,1,5,3119,12,86343,682,2453,0.1930705957158254,0,0,1,0,0
1,1,0,3,2,3005,4,34233,706,4546,0.1717986532259959,0,0,0,11,0
2,1,0,3,9,929,6,78802,531,5861,0.16721619013165484,0,0,1,6,0
5,1,1,2,36,1547,7,81638,662,4867,0.0947613466771751,0,0,1,2,0
2,3,0,0,28,1885,10,49803,510,3308,0.12114344543286479,0,0,1,9,0
0,4,1,2,12,2221,8,62194,681,1773,0.11244128175202667,0,0,1,9,0
3,0,1,1,15,1869,12,73954,610,1972,0.13599549579193632,0,0,1,1,0
1,0,2,1,38,1817,24,44155,618,2180,0.1581530402841595,1,0,1,6,0
2,1,1,0,15,1367,15,93412,676,3622,0.1324777493153828,0,0,1,7,0
4,0,0,0,15,3288,12,56849,518,3012,0.13174022222983658,0,0,0,12,0
2,2,1,0,12,3238,24,87931,594,4577,0.10172804223653364,0,0,1,0,0
2,0,0,2,32,1261,6,39215,629,3380,0.20865088116547387,0,1,0,14,0
1,4,0,0,39,2932,14,30487,510,1147,0.08164369835087008,0,0,1,0,0
0,1,1,1,37,2737,7,63761,599,1054,0.21979043590260033,1,0,1,8,0
3,0,1,2,33,1117,7,67448,550,4282,0.19074544885262218,0,0,1,1,0
1,1,0,0,37,1198,3,52682,667,4608,0.10371905668927311,0,0,1,4,0
3,1,2,0,13,2818,19,61218,597,1863,0.14330437845025118,0,0,1,14,0
3,0,0,0,23,1924,22,82726,707,2531,0.18089830379398977,0,0,1,2,0
2,1,1,1,32,2009,3,93261,527,4630,0.1165890043254918,0,0,1,14,0
2,1,1,2,13,2834,0,35016,589,1951,0.219652691293778,0,0,1,0,0
3,0,0,2,8,1307,17,32041,615,3197,0.13657918514455203,0,0,1,6,0
6,6,1,4,42,2475,26,125725,839,5734,0.20039018121330135,1,1,1,5,1
1,2,0,1,36,2026,12,53713,729,4942,0.1706639037235316,0,0,0,5,0
12,8,1,4,47,3344,16,126904,828,6496,0.18402118094219058,0,0,1,6,1
11,6,1,5,49,3937,21,63044,839,6288,0.16708968731202584,0,1,1,10,1
2,1,0,0,8,2022,17,63158,670,2791,0.12304529191965455,0,0,1,0,0
1,0,0,0,36,1127,1,97463,741,4914,0.10775458364885623,1,0,1,1,0
2,1,1,1,5,2150,21,56333,578,2975,0.11758430269740489,0,0,1,9,0
3,0,1,0,17,1507,0,88732,565,4442,0.17417951806911536,0,0,1,8,0
8,5,0,4,46,2755,19,143577,691,3332,0.1950955394885809,1,0,1,15,1
0,2,1,0,35,2542,2,99605,718,4489,0.20159973025376857,0,0,1,3,0
2,0,0,0,17,3229,6,80380,547,2322,0.13730294112573274,1,0,1,3,0
1,0,0,0,23,2515,7,93742,643,2430,0.12170870970299044,0,0,1,4,0
3,2,1,1,26,3129,4,68184,717,1348,0.1924090164247919,0,0,1,1,0
3,1,0,0,2,1217,4,63561,669,2469,0.089322475426705,0,0,1,6,0
4,0,2,0,3,2270,0,97433,601,5234,0.1102262331776162,0,0,0,8,0
3,4,1,8,39,1805,23,86299,803,4517,0.1874130195265454,0,0,1,13,1
0,0,0,1,26,1788,15,42471,717,5103,0.19298353364061707,0,0,1,1,0
3,0,0,1,25,3054,8,33457,730,5085,0.18123736431662862,0,0,0,0,0
1,2,1,0,0,2098,15,92482,539,4460,0.1699845325125446,0,0,1,3,0
0,0,1,0,21,949,10,76143,513,5241,0.08828495683705145,0,0,1,11,0
2,2,1,3,11,1238,13,74522,592,1301,0.18783282277519847,0,0,1,4,0
2,0,0,0,18,1698,3,68851,706,1157,0.10908855280509148,1,0,1,8,0
0,0,0,1,10,2669,23,61820,571,1171,0.08939959433627485,0,0,1,10,0
1,1,0,0,25,3074,17,76132,675,2049,0.20855215298330165,0,0,1,9,0
7,6,3,7,17,1588,22,130704,792,3895,0.12003991975438821,1,0,1,17,1
2,1,0,1,9,2015,4,79736,620,1802,0.15852236743983086,0,0,1,11,0
2,3,0,1,36,1556,10,87914,672,3120,0.1496948939733132,1,0,1,8,0
9,7,2,5,19,1720,29,144644,835,6575,0.1611452781883378,1,1,1,8,1
1,2,0,0,2,3402,24,31426,612,4828,0.1288279488860587,0,0,1,10,0
2,1,1,1,26,1189,10,52122,640,3223,0.20746150264960217,0,0,0,11,0
2,0,2,0,17,1583,23,45049,658,5598,0.14973275567815225,0,0,1,11,0
1,1,0,1,28,1700,22,89260,640,3476,0.09840908546619534,0,0,1,14,0
0,2,0,1,18,3326,1,31307,534,1307,0.20886334434313913,1,0,0,8,0
1,0,0,0,18,1851,4,44155,657,2810,0.14656791603247715,1,0,1,5,0
3,1,0,0,13,1442,4,83886,748,3311,0.1499409029798907,0,0,1,10,0
0,0,2,0,31,2935,0,85848,536,5893,0.08805973637267728,0,0,1,13,0
3,1,0,1,38,1152,6,67804,648,4756,0.12200152397761765,0,0,1,14,0
3,0,0,0,24,1376,24,30768,697,1123,0.10979597909614448,0,0,1,7,0
4,1,0,1,17,2267,2,62252,575,4091,0.16284421288640144,0,0,1,4,0
1,2,0,4,24,2355,9,52857,645,2464,0.1364162382257311,0,0,1,5,0
3,1,0,1,17,2058,14,33412,643,2918,0.08637683317984896,1,0,0,4,0
5,1,0,1,39,2886,15,80584,655,5347,0.17257461318505352,0,0,1,1,0
1,4,0,4,0,1990,4,68673,699,3181,0.18689093923774414,0,0,1,2,0
7,7,4,5,46,2779,27,122071,843,6539,0.18588010529331245,0,0,1,14,1
0,0,2,1,30,1052,9,64115,703,3521,0.2065597284364163,0,0,1,14,0
3,0,0,1,30,1264,22,66865,555,4454,0.16443878255450908,0,0,1,6,0
0,1,1,1,25,3058,4,95874,701,4904,0.13138824041619357,0,0,1,2,0
6,6,5,5,23,2101,28,79713,655,5588,0.1527674007107261,0,1,1,12,1
4,2,0,0,39,2079,7,85955,708,3165,0.17562573623901362,0,0,1,3,0
2,1,0,0,31,2352,11,35249,514,5084,0.1188592455481644,0,0,1,6,0
8,0,2,1,19,1824,24,53258,650,1755,0.1603318146076425,0,0,1,2,0
0,0,0,1,21,1760,5,47243,588,5751,0.11165080488836818,0,0,1,1,0
4,1,2,1,20,2911,7,61787,610,1917,0.19396374490448473,0,0,1,9,0
5,5,0,1,37,3914,20,62775,704,4908,0.2126940893287635,0,0,1,19,1
3,3,0,1,37,1819,3,93547,716,3130,0.1613687264583041,0,0,1,4,0
1,0,1,1,13,1807,1,53294,695,2182,0.15286973353703695,0,0,1,12,0
0,0,2,0,23,2431,20,63323,597,5700,0.10910414484763632,1,0,1,6,0
0,2,1,1,37,2770,16,95144,575,4738,0.1939348043980888,0,0,1,0,0
0,1,0,3,18,2978,14,44278,577,1043,0.12247076025158632,0,0,1,0,0
1,1,1,1,31,1548,14,60279,627,1874,0.15392424268532423,0,0,1,10,0
3,1,0,0,9,1023,13,59769,667,4962,0.19164099770768356,0,0,1,6,0
3,0,0,5,32,2913,5,79481,649,3800,0.17553170425961107,0,0,0,2,0
0,1,1,1,27,2804,12,62924,698,5761,0.21819380752510864,0,0,1,4,0
